x,y,village_id,player_id,alliance_id
40,63,24409,4842,315
41,63,27140,4842,315
39,62,7012,4842,315
38,61,11823,4842,315
43,61,28671,4842,315
19,70,8134,2087,141
20,70,17136,2087,141
19,69,28395,2087,141
20,69,24072,2087,141
-54,4,3340,2087,141
-49,-67,14684,8487,0
-64,-52,14250,7700,462
-63,-52,20760,7700,462
-65,-60,26879,7700,462
-8,33,23572,329,33
18,33,373,329,33
-78,13,27715,329,33
-79,12,6361,329,33
-81,11,25465,329,33
-80,11,19271,329,33
-79,11,13882,329,33
-6,-69,6913,4819,0
75,-32,19450,5577,501
69,-34,28012,5577,501
65,-36,8828,5577,501
68,-36,30136,5577,501
31,-57,5008,3848,220
35,-57,24847,3848,220
111,-113,10064,3848,220
115,-116,18368,3848,220
-75,-61,22467,14012,0
-81,-67,24215,14012,0
-89,-68,29715,14012,0
-87,-68,27578,14012,0
68,-75,24909,14102,462
69,-76,28451,14102,462
71,43,12827,7119,0
-24,3,15439,1453,33
-24,0,6939,1453,33
-24,-1,26739,1453,33
-24,-2,26583,1453,33
-20,-42,2016,1453,33
-164,-24,26426,2280,63
-164,-25,30138,2280,63
-161,-26,23215,2280,63
-4,-53,3552,2280,63
-3,-53,16510,2280,63
72,-69,23868,11138,440
74,-69,29762,11138,440
74,-72,27456,11138,440
31,69,18948,3263,327
18,61,4264,3263,327
17,34,433,402,267
-87,-29,18887,3542,159
-84,-31,17930,3542,159
-83,-32,28317,3542,159
-83,-34,22251,3542,159
-83,-35,17533,3542,159
-79,-36,16206,3542,159
-69,-36,9826,3542,159
-48,-39,4646,3542,159
-41,-23,2057,1501,220
67,-53,25713,1501,220
64,-55,9058,1501,220
64,-56,28550,1501,220
65,-56,23026,1501,220
67,-57,20065,1501,220
3,2,6891,791,220
0,-40,27128,791,220
1,-40,22297,791,220
-1,-41,16419,791,220
1,-41,925,791,220
-29,-83,16919,9988,515
-2,87,22978,9962,0
-1,87,16831,9962,0
-208,366,26387,2491,600
-25,56,18898,2491,600
-24,56,11216,2491,600
-23,56,4287,2491,600
37,113,16021,763,0
38,111,21963,763,0
43,6,851,763,0
8,56,15420,1713,58
7,55,2821,1713,58
8,55,20854,1713,58
242,47,29997,1713,58
245,47,29914,1713,58
246,47,29911,1713,58
246,46,29709,1713,58
34,2,171,1134,4
32,1,14726,1134,4
34,1,27797,1134,4
36,1,7443,1134,4
32,0,20924,1134,4
45,-9,1657,1134,4
-47,-76,29244,14168,555
-48,-86,25567,14168,555
-46,-88,27584,12,213
-33,-89,5945,12,213
-34,-90,24435,12,213
-28,-90,12384,12,213
-42,-91,25069,12,213
-30,-91,30238,12,213
-29,-91,20727,12,213
-36,-92,17147,12,213
-26,-92,22890,12,213
-36,-93,29057,12,213
366,174,20763,7364,465
366,173,27470,7364,465
83,-7,13880,7364,465
191,68,17795,2708,110
193,68,24112,2708,110
192,67,10661,2708,110
60,2,3889,2708,110
68,1,27993,2708,110
-60,-57,14513,8333,616
-105,-101,20348,8333,616
-104,-102,26255,8333,616
-105,-103,29464,8333,616
-35,43,21662,1171,48
-34,43,17345,1171,48
-32,43,29863,1171,48
-35,42,13692,1171,48
-34,42,6198,1171,48
-33,42,24130,1171,48
-31,42,3037,1171,48
13,57,3458,2203,0
85,22,15313,9214,0
-6,-28,21217,940,4
-6,-29,17210,940,4
-8,-30,26209,940,4
-7,-30,5934,940,4
-6,-30,12686,940,4
-5,-31,28050,940,4
-1,-34,376,940,4
-4,-39,1162,940,4
15,-61,4574,3511,0
14,-73,9203,3511,0
14,-77,17318,3511,0
-77,-20,23214,775,63
-78,-21,6497,775,63
-77,-21,21079,775,63
-79,-22,29920,775,63
37,22,13928,782,110
38,20,888,782,110
95,-2,25796,782,110
69,34,9752,5733,315
78,21,23287,5733,315
80,21,29977,5733,315
80,20,16063,5733,315
12,-80,20920,7346,337
10,-82,13865,7346,337
-86,-116,30139,7346,337
-84,-116,27952,7346,337
-88,-130,23640,7346,337
17,-80,18972,7643,416
16,-81,14113,7643,416
18,-81,24529,7643,416
19,-81,29526,7643,416
-17,76,12061,6921,489
34,-15,575,602,0
-38,299,28140,6407,370
-33,298,30090,6407,370
-39,295,21419,6407,370
-39,294,24963,6407,370
-38,294,16275,6407,370
89,-45,23535,14046,501
41,82,28464,11325,0
46,82,23887,11325,0
46,81,18460,11325,0
48,19,22484,1499,315
50,18,2055,1499,315
50,17,28007,1499,315
51,17,24959,1499,315
93,-10,14155,1499,315
97,-12,19282,1499,315
-15,-37,1273,999,0
-87,-88,10668,999,0
-86,-88,17734,999,0
-85,-88,6199,999,0
-91,-97,24176,999,0
54,46,6299,1305,30
53,42,20057,1305,30
48,41,4125,1305,30
54,41,17623,1305,30
55,41,13870,1305,30
56,41,10808,1305,30
57,41,5075,1305,30
57,40,15763,1305,30
56,36,4971,1305,30
57,33,4784,1305,30
43,28,1859,1305,30
40,18,934,798,110
164,-4,27441,798,110
162,-7,19306,798,110
162,-8,22723,798,110
154,-12,24751,798,110
155,-12,7670,798,110
164,-15,15314,798,110
170,-15,29707,798,110
-61,-47,11332,6666,0
-61,-48,26738,6666,0
148,101,29076,9533,165
144,100,24071,9533,165
144,99,20511,9533,165
146,97,27642,9533,165
-54,-31,4700,3561,0
-56,-32,19956,3561,0
-73,55,19171,11627,337
-89,-144,30093,11627,337
-89,-145,26238,11627,337
-56,-33,24683,4155,213
-57,-34,26348,4155,213
-56,-34,5708,4155,213
-56,-35,27498,4155,213
-193,-215,11005,4155,213
-12,-89,26102,10531,0
-11,-89,17950,10531,0
-45,116,29919,4247,180
-46,115,17145,4247,180
-45,115,27269,4247,180
-11,66,5878,4247,180
-71,-11,8146,5325,0
-70,-13,20040,5325,0
50,170,29152,9671,366
44,165,26389,9671,366
53,163,20694,9671,366
37,81,16144,9671,366
218,161,27235,4661,9
206,160,10964,4661,9
207,160,16921,4661,9
211,159,24572,4661,9
212,159,21962,4661,9
210,158,28856,4661,9
35,63,6630,4661,9
28,-38,1761,1256,220
34,-70,16542,1256,220
44,-82,29204,1256,220
49,-82,20472,1256,220
49,-83,14765,1256,220
50,-83,23033,1256,220
49,-84,6842,1256,220
50,-84,26350,1256,220
66,89,30089,380,30
51,83,23737,380,30
52,82,17385,380,30
47,81,21833,380,30
52,81,6427,380,30
53,81,12107,380,30
52,78,28173,380,30
210,5,26710,380,30
38,3,401,380,30
63,-25,5789,4172,0
-92,49,28827,13738,228
-86,47,24858,13738,228
-85,44,20779,13738,228
-76,38,19370,7896,141
-76,37,25754,7896,141
-76,36,29976,7896,141
-74,34,14369,7896,141
-31,82,25670,3507,141
-30,81,8327,3507,141
-29,81,29857,3507,141
-31,80,21601,3507,141
-30,80,16162,3507,141
-23,58,4571,3507,141
57,-83,23863,14068,0
57,-84,28855,14068,0
-35,4,438,429,219
45,-2,1327,1032,129
46,-2,16009,1032,129
47,-2,28175,1032,129
-47,-78,18603,11369,555
-48,-79,24150,11369,555
-93,-18,20540,13486,0
-3,80,13876,7361,337
-111,-151,29562,7361,337
-108,-152,25675,7361,337
-11,-198,20567,7361,337
63,29,23593,3075,315
66,29,9749,3075,315
73,28,30256,3075,315
72,25,27644,3075,315
69,19,17818,3075,315
67,16,5388,3075,315
92,-45,27689,14236,0
31,10,154,195,4
23,7,15084,195,4
24,4,18219,195,4
24,1,13396,195,4
25,1,5949,195,4
9,0,6207,195,4
24,-4,21461,195,4
33,-5,341,195,4
29,-6,190,195,4
-52,19,3623,2336,201
-54,18,27136,2336,201
-52,18,9901,2336,201
-55,17,28302,2336,201
-55,16,29967,2336,201
-51,16,20132,2336,201
13,-4,5485,56,4
23,-8,16673,56,4
25,-9,23507,56,4
20,-11,30027,56,4
28,-12,54,56,4
23,-13,28495,56,4
-54,58,27686,6724,141
-53,58,23594,6724,141
-52,58,11532,6724,141
-36,-10,601,438,349
-75,-45,16381,9782,491
-42,-61,9926,5968,0
55,24,16996,2824,448
75,27,11203,6594,110
87,15,23017,6594,110
90,15,16304,6594,110
86,14,27776,6594,110
-41,28,2134,1562,0
-59,-30,19942,4483,0
-60,-31,6338,4483,0
-58,-32,29647,4483,0
10,-38,715,682,0
-263,76,23601,11111,595
60,-71,18250,11111,595
-97,-9,21562,13999,567
-286,-184,27230,13999,567
119,-130,24845,1504,0
119,-131,10846,1504,0
-54,3,10087,1902,0
-53,3,3170,1902,0
-22,-56,4256,3239,208
-71,-72,11283,3239,208
54,-3,3182,1911,0
-134,-145,9756,1911,0
-132,-148,20497,1911,0
-36,-69,27846,6595,0
-34,-69,11204,6595,0
-70,-39,13867,7348,502
398,-151,20771,7348,502
396,-152,24035,7348,502
396,-155,27678,7348,502
365,30,21412,3187,45
365,29,11219,3187,45
-28,44,3071,1795,93
35,-66,9314,5712,337
-59,-143,21286,5712,337
-56,-145,27124,5712,337
-58,-147,13741,5712,337
-64,-149,29176,5712,337
45,-47,5072,3647,45
-331,-354,29151,3647,45
-332,-355,13488,3647,45
-32,13,423,377,0
-33,12,12205,377,0
90,-43,23538,14047,572
95,-46,28666,14047,572
-22,158,22738,2835,366
-10,155,16160,2835,366
-18,154,8129,2835,366
-15,153,28570,2835,366
34,51,3979,2835,366
204,151,23227,5689,9
205,151,19292,5689,9
206,151,13555,5689,9
209,149,29070,5689,9
205,145,26581,5689,9
4,76,9149,5689,9
45,-37,3844,2590,0
67,10,5130,3940,0
372,-40,26260,3940,0
373,-44,15972,3940,0
25,-16,51,38,31
50,-29,8809,38,31
64,-29,11788,38,31
59,-30,5213,38,31
56,-31,6347,38,31
57,-32,27260,38,31
61,-32,18950,38,31
54,-33,21489,38,31
55,-33,15984,38,31
56,-36,5698,38,31
67,-45,12040,6902,0
35,-18,663,650,31
42,-30,6031,650,31
45,-30,11516,650,31
43,-31,21128,650,31
48,-31,3727,650,31
45,-36,6803,650,31
36,-103,28210,650,31
37,-104,26436,650,31
37,-105,19064,650,31
-132,218,26788,6600,141
-139,204,20465,6600,141
-23,73,11236,6600,141
-153,-34,22618,10457,514
-151,-35,26721,10457,514
59,24,6374,1646,0
58,20,11783,1646,0
51,19,2632,1646,0
56,15,22776,1646,0
57,15,17392,1646,0
152,128,29179,9089,165
147,127,22294,9089,165
151,126,25664,9089,165
18,86,15220,9089,165
27,-49,3399,2178,0
40,92,21928,14004,583
40,88,27753,14004,583
-30,33,1493,1092,0
-25,-29,782,724,31
-96,-81,27119,724,31
-94,-83,13529,724,31
-96,-85,29163,724,31
-95,-85,23566,724,31
-94,-85,6310,724,31
-97,-88,19793,724,31
-7,34,479,411,225
-49,-45,5871,4237,205
5,-82,18100,7179,522
7,-82,13422,7179,522
3,-83,25460,7179,522
11,-89,29881,7179,522
-5,176,29054,14160,366
24,98,25532,14160,366
38,24,1086,920,45
307,-340,28457,920,45
315,-341,25723,920,45
315,-348,8777,920,45
305,-351,17124,920,45
314,-354,23800,920,45
-66,90,28712,1328,228
-69,89,22661,1328,228
-41,25,1882,1328,228
-40,25,13636,1328,228
47,-20,25511,1716,643
48,-21,2896,1716,643
49,-21,15260,1716,643
50,-21,20064,1716,643
52,-21,7587,1716,643
48,-23,9305,1716,643
51,-23,17863,1716,643
-35,-85,18963,11577,0
32,48,23523,378,30
33,45,8258,378,30
37,45,28685,378,30
33,44,13850,378,30
35,43,5529,378,30
14,35,393,378,30
151,-100,27265,378,30
28,73,10263,6183,45
29,73,18357,6183,45
28,70,26160,6183,45
-83,27,17193,10061,600
37,151,20056,9645,366
38,151,26170,9645,366
41,151,30066,9645,366
40,80,16041,9645,366
39,-6,708,436,0
47,15,25570,240,110
48,14,23216,240,110
31,13,27716,240,110
32,13,29460,240,110
35,12,331,240,110
36,12,13809,240,110
35,11,7340,240,110
38,10,19291,240,110
-86,35,19999,12812,228
-85,35,24914,12812,228
-85,34,28780,12812,228
-26,-65,27166,5300,63
-17,-70,8064,5300,63
-16,-70,18284,5300,63
-57,-33,5517,4137,0
12,-45,1699,1210,0
-171,-127,11839,1210,0
75,5,8610,4343,110
95,5,25086,4343,110
75,4,12095,4343,110
95,4,21073,4343,110
70,2,6088,4343,110
-48,128,6655,1058,0
-47,128,25050,1058,0
-48,127,21363,1058,0
-47,127,13877,1058,0
-85,110,22434,55,7
-86,108,27676,55,7
-86,106,24960,55,7
-86,105,11000,55,7
-85,101,15714,55,7
-82,100,5501,55,7
-81,100,19383,55,7
-82,99,29472,55,7
-1,30,64,55,7
-94,-27,26821,14218,0
-53,0,10448,1783,0
-52,0,3047,1783,0
-45,61,15596,6088,401
-44,61,10143,6088,401
-43,61,28420,6088,401
-45,60,22540,6088,401
-44,60,26139,6088,401
-164,261,25428,1283,141
-167,260,29846,1283,141
-166,260,28263,1283,141
-165,260,10806,1283,141
-34,-57,5813,4190,213
-27,-116,23174,4190,213
-25,-118,28806,4190,213
-24,-119,10073,4190,213
-29,-121,26167,4190,213
-23,-122,18513,4190,213
69,-41,11652,6747,0
-90,41,28190,14059,0
-89,41,23725,14059,0
28,40,21860,908,110
25,39,6582,908,110
26,38,1195,908,110
26,37,28414,908,110
27,37,15537,908,110
28,37,24925,908,110
-35,-27,5962,170,31
-37,-28,23498,170,31
-36,-28,20087,170,31
-35,-28,13447,170,31
-35,-29,1940,170,31
30,96,24051,14074,0
-19,48,9403,1553,33
-21,45,2124,1553,33
-26,44,15033,1553,33
-25,44,21436,1553,33
-25,43,6853,1553,33
-25,42,2007,1553,33
2,-72,27739,5358,0
2,-73,19290,5358,0
3,-73,8263,5358,0
37,-13,724,306,643
126,-66,6871,306,643
133,-67,15529,306,643
136,-69,29525,306,643
142,-70,26090,306,643
143,-70,21556,306,643
-98,68,18223,419,7
-104,66,29451,419,7
-101,66,22681,419,7
-100,66,27576,419,7
-102,65,6265,419,7
-100,64,13377,419,7
-97,61,21558,419,7
-98,60,24796,419,7
-46,102,29586,5737,180
-41,100,25074,5737,180
-41,97,27784,5737,180
-27,85,21582,5737,180
-29,84,15457,5737,180
-19,72,9379,5737,180
-105,50,21936,3141,7
-104,50,29648,3141,7
-37,47,4144,3141,7
-108,46,10049,3141,7
-108,45,16025,3141,7
-105,41,26257,3141,7
-10,-69,7051,4872,337
-104,-82,22552,4872,337
-99,-82,28141,4872,337
-99,-83,12285,4872,337
-94,33,27972,5957,201
-94,30,23727,5957,201
-98,29,29600,5957,201
-100,25,26246,5957,201
-99,24,14274,5957,201
-96,24,21245,5957,201
-75,0,9904,5957,201
-39,70,12029,4926,141
-39,69,27318,4926,141
-38,69,21064,4926,141
-40,57,7127,4926,141
-21,40,1487,1083,141
-6,28,10997,1083,141
-6,22,16105,1083,141
-5,22,23335,1083,141
44,84,19299,11694,188
43,83,24901,11694,188
-208,-107,28849,11694,188
257,-36,22891,7605,0
43,-71,14065,7605,0
40,-60,7596,5158,0
-21,-181,18500,5158,0
189,109,28636,3844,9
190,109,27783,3844,9
61,28,5005,3844,9
39,-51,4834,3646,220
58,-60,17094,3646,220
59,-60,9634,3646,220
71,-74,26311,3646,220
-6,104,28697,90,30
-8,103,6309,90,30
6,100,21293,90,30
7,100,23285,90,30
-6,99,24997,90,30
-2,99,12226,90,30
-1,99,16384,90,30
-10,98,30099,90,30
27,19,119,90,30
115,-160,27639,90,30
-61,-5,4427,3474,207
-49,-46,11069,3474,207
-266,87,26390,9944,158
-265,87,23193,9944,158
-86,-18,16783,9944,158
11,-47,1821,1275,0
6,70,22167,2081,0
5,69,16457,2081,0
7,69,26112,2081,0
-29,45,3338,2081,0
31,-36,1845,1291,31
17,-46,2027,1291,31
9,-71,6942,1291,31
7,-72,13558,1291,31
10,-77,25586,1291,31
11,-77,19218,1291,31
98,264,25797,7684,141
96,259,20512,7684,141
101,254,29078,7684,141
81,24,14225,7684,141
67,21,6212,4366,271
51,68,24070,6942,440
49,66,12096,6942,440
-3,-71,16314,5962,45
-6,-72,23842,5962,45
-2,-74,9917,5962,45
-9,-79,27984,5962,45
-57,66,17185,9989,510
-64,59,24234,9989,510
0,-70,6589,4611,337
-37,-121,24779,4611,337
-36,-133,29158,4611,337
-25,-142,16683,4611,337
-44,23,5830,296,67
-43,23,13849,296,67
-39,22,20383,296,67
-97,55,21949,6323,7
-96,55,14687,6323,7
-93,55,26211,6323,7
78,10,10547,6323,7
-80,-33,16467,9815,0
-16,71,8466,5410,0
-48,-7,3013,1770,309
33,-73,22494,6975,0
34,-74,12249,6975,0
38,-17,1023,839,253
83,-60,26245,14201,0
311,-225,28568,14201,0
30,-18,424,396,258
132,129,15718,6455,0
133,128,21328,6455,0
76,21,10791,6455,0
-49,-61,11574,6730,0
-86,107,8788,1141,44
6,69,7614,2076,30
15,68,9539,2076,30
22,68,17648,2076,30
15,67,21420,2076,30
14,66,4960,2076,30
16,66,6845,2076,30
17,66,17723,2076,30
15,64,13528,2076,30
-8,53,3333,2076,30
-43,30,2895,1715,33
-42,30,24026,1715,33
-41,30,6349,1715,33
-40,30,12545,1715,33
-41,29,19345,1715,33
-40,29,2064,1715,33
-67,26,8072,1715,33
34,62,6302,4438,435
-36,-7,25554,97,33
-31,-7,208,97,33
-30,-8,130,97,33
-35,-9,22452,97,33
-35,-10,18363,97,33
-34,-10,5971,97,33
-33,-10,14770,97,33
-73,-31,13392,7170,422
-73,-32,21834,7170,422
1,77,17626,7378,0
3,-46,1505,1103,0
36,-9,548,569,0
-22,-22,157,45,31
-42,-33,3396,45,31
-43,-34,6073,45,31
-44,-35,18375,45,31
-43,-35,21447,45,31
-42,-35,13394,45,31
-41,-35,30118,45,31
-44,-36,4016,45,31
-43,-36,25005,45,31
-46,-50,6360,4318,213
-55,-137,24446,4318,213
-52,-140,12302,4318,213
-51,-141,28110,4318,213
-49,-141,20070,4318,213
21,208,25597,12948,366
82,-51,20041,12948,366
-63,12,27718,2093,33
-69,10,24863,2093,33
-65,10,29921,2093,33
-64,10,7741,2093,33
-65,9,15741,2093,33
-59,3,7933,2093,33
-52,-2,3342,2093,33
-19,-46,3160,1896,0
37,54,4335,3355,0
-389,-11,27261,6577,0
-73,-25,24696,6577,0
-73,-26,11168,6577,0
15,-51,3100,1836,213
18,-59,11851,1836,213
11,-62,26437,1836,213
5,-63,17128,1836,213
7,-65,8871,1836,213
-47,-33,3972,2827,600
-44,-373,24470,2827,600
-44,-374,28547,2827,600
-43,-374,12305,2827,600
-43,-375,20360,2827,600
42,-4,1024,837,274
55,-26,4258,3248,0
19,50,11356,180,30
5,44,910,180,30
7,44,24520,180,30
8,44,10682,180,30
4,43,735,180,30
5,43,22558,180,30
6,43,722,180,30
7,43,21147,180,30
8,43,5379,180,30
21,27,182,180,30
-199,-112,29036,1680,188
-187,-115,23130,1680,188
-187,-116,7642,1680,188
-186,-116,15724,1680,188
-184,-118,26720,1680,188
-184,-119,26658,1680,188
29,63,5824,4197,7
-102,-10,20668,4197,7
-101,-10,24210,4197,7
-106,-12,28587,4197,7
-102,-12,12259,4197,7
-61,46,10650,6372,0
57,29,26822,983,315
56,28,29540,983,315
57,28,6888,983,315
45,10,1236,983,315
51,-53,8469,5415,555
-244,-176,22943,5415,555
95,-37,26420,14215,0
76,70,10106,1950,655
77,70,27285,1950,655
76,69,22226,1950,655
78,69,15700,1950,655
72,62,30023,1950,655
53,21,3212,1950,655
6,-42,1029,838,255
-31,35,1865,1309,0
-31,-6,18605,193,31
-32,-7,10468,193,31
-32,-8,225,193,31
-16,-27,165,193,31
-12,-28,7550,193,31
-13,-30,222,193,31
-29,-94,25681,14185,0
-64,29,7063,4888,0
-90,-21,27980,12407,629
-90,-25,19926,12407,629
94,0,18889,11493,0
18,-73,9365,5730,0
19,-73,15939,5730,0
56,-86,30091,14273,0
19,66,5793,4175,0
-34,33,14153,1349,33
-33,31,1358,1349,33
-38,29,1939,1349,33
-25,21,6571,1349,33
-24,21,23253,1349,33
-23,21,14988,1349,33
-24,19,180,1349,33
90,12,17195,10066,0
-117,98,29988,783,7
-121,94,26228,783,7
-109,94,21935,783,7
-106,93,6337,783,7
-120,92,27754,783,7
-106,92,12541,783,7
-106,91,17673,783,7
-112,89,24687,783,7
-13,-37,1194,966,57
-13,-38,12544,966,57
-12,-38,22561,966,57
-18,-40,29090,966,57
-20,58,4289,3313,184
-20,54,11641,3313,184
-18,53,21578,3313,184
49,-71,14824,8592,393
55,-82,25457,8592,393
93,-35,26584,1784,110
93,-36,6887,1784,110
94,-37,28676,1784,110
98,-37,22946,1784,110
100,-37,22566,1784,110
103,-38,18162,1784,110
104,-39,11689,1784,110
-77,13,12307,7000,0
28,6,10869,29,0
30,6,79,29,0
-18,-56,17339,7192,0
-20,-57,24081,7192,0
-27,-26,740,703,31
-58,-48,13728,703,31
-59,-49,20088,703,31
-58,-49,6988,703,31
-57,-49,20207,703,31
-55,-51,10273,703,31
-60,-52,13397,703,31
94,27,27228,12848,315
94,22,20001,12848,315
52,0,1971,1386,337
-124,-124,23494,1386,337
-123,-124,11741,1386,337
-64,24,20333,3569,33
-62,24,22606,3569,33
-61,24,26971,3569,33
-63,23,9934,3569,33
-61,23,24516,3569,33
-65,22,30025,3569,33
-64,22,15712,3569,33
-60,20,4713,3569,33
-61,18,11633,3569,33
-39,-70,20447,8537,213
-38,-74,14781,8537,213
-40,-79,27243,8537,213
54,72,29452,13981,315
57,72,25894,13981,315
79,-62,21322,13981,315
106,63,28848,6122,0
107,60,16918,6122,0
113,55,22894,6122,0
111,53,26439,6122,0
62,49,10323,6122,0
70,-40,12064,6922,393
121,-47,16352,6922,393
118,-48,29177,6922,393
119,-48,24808,6922,393
122,-48,21440,6922,393
120,-49,28101,6922,393
36,-60,6828,4724,337
-101,-102,28404,4724,337
-62,-139,23171,4724,337
-57,-153,15910,4724,337
-3,59,4044,2956,146
-19,-37,1495,1093,33
-16,-60,29930,1093,33
-17,-61,16754,1093,33
-16,-61,5859,1093,33
-15,-61,21364,1093,33
-17,-62,25456,1093,33
-15,-62,11676,1093,33
-17,-63,29575,1093,33
-16,-55,14755,1449,31
-14,-55,16540,1449,31
-17,-57,5548,1449,31
-16,-57,15799,1449,31
-19,-58,4404,1449,31
-18,-59,22806,1449,31
-6,-86,6802,1449,31
-5,-86,11410,1449,31
-7,-87,21503,1449,31
-40,-5,1269,997,33
-5,-20,6941,997,33
-6,-24,28891,997,33
-6,-25,12879,997,33
-7,-26,19977,997,33
-13,-28,177,997,33
78,60,20457,13363,580
79,60,28459,13363,580
70,28,8386,5397,0
71,28,15342,5397,0
46,-16,2000,1395,220
42,-55,22983,1395,220
42,-56,16518,1395,220
43,-56,20259,1395,220
43,-58,12304,1395,220
44,-58,7034,1395,220
-23,-34,19062,254,52
-21,-34,22666,254,52
-17,-36,29524,254,52
-16,-36,6421,254,52
-56,-50,10188,6107,0
39,-44,10894,3010,0
39,-45,4092,3010,0
-62,11,6078,133,33
-60,11,16999,133,33
-57,9,11675,133,33
-59,7,10338,133,33
-48,6,23221,133,33
-47,5,21615,133,33
-63,4,4802,133,33
-34,80,23763,9919,141
-33,80,27550,9919,141
-33,79,16723,9919,141
134,100,25581,3471,165
140,91,29744,3471,165
127,83,20187,3471,165
122,81,11686,3471,165
1,65,4424,3471,165
47,5,1278,1008,0
61,72,18839,11479,45
60,111,6861,83,30
58,109,21408,83,30
59,109,12284,83,30
56,107,29907,83,30
66,106,17132,83,30
57,105,25916,83,30
60,100,23747,83,30
33,12,189,83,30
-120,-160,28398,83,30
40,-9,20526,626,4
41,-9,5993,626,4
42,-10,13443,626,4
36,-11,613,626,4
35,-12,540,626,4
36,-12,23585,626,4
37,-12,26790,626,4
40,57,5906,4262,45
304,-291,19393,4262,45
304,-292,30258,4262,45
-71,104,8468,959,180
-70,104,22805,959,180
-41,10,1178,959,180
-90,15,28079,10185,0
64,80,27896,14242,0
-41,-38,29450,2999,213
-45,-39,25739,2999,213
-43,-39,20055,2999,213
-42,-40,4064,2999,213
-40,-40,12878,2999,213
35,58,5126,3932,0
35,57,20530,3932,0
36,57,26395,3932,0
33,55,11727,3932,0
-236,253,14795,2272,0
-236,252,25492,2272,0
-234,252,29465,2272,0
35,84,17203,10068,0
60,62,28298,3088,315
64,52,24224,3088,315
65,52,26841,3088,315
62,50,21410,3088,315
63,49,12378,3088,315
65,47,17627,3088,315
61,46,7659,3088,315
54,32,4099,3088,315
-116,-116,8906,3150,337
-106,-116,30104,3150,337
-106,-119,23892,3150,337
-117,-121,14443,3150,337
-107,-122,20198,3150,337
-106,-122,27551,3150,337
-130,-124,10867,3150,337
26,-91,19118,11616,0
13,-103,29064,11616,0
16,-104,24200,11616,0
-319,78,26448,13965,0
-94,23,21029,13965,0
-12,72,9016,5652,67
102,-7,29650,14262,0
-33,-36,3008,1765,0
-362,-367,10877,1765,0
-361,-368,19918,1765,0
-359,-368,28498,1765,0
-56,72,19309,11697,0
101,14,25712,14189,633
101,13,29838,14189,633
96,-27,21504,13992,0
135,-31,25498,13992,0
135,-33,29732,13992,0
-95,-19,21561,13998,567
-1,83,14925,8683,0
70,4,5869,4236,0
-16,-62,4991,3824,0
19,151,22368,11368,366
12,150,26396,11368,366
9,149,29245,11368,366
0,93,18565,11368,366
-43,-58,7271,5030,0
79,-24,29860,7651,501
79,-25,14134,7651,501
1,75,8349,5386,393
126,-57,14390,5386,393
127,-57,27995,5386,393
126,-58,25385,5386,393
127,-59,21106,5386,393
-5,-44,1747,1245,31
9,-65,17087,1245,31
16,-65,5416,1245,31
9,-66,20473,1245,31
13,-69,6455,1245,31
13,-70,12870,1245,31
14,-70,23556,1245,31
17,-77,10979,1245,31
99,80,24519,117,30
99,77,17123,117,30
89,76,21602,117,30
92,76,11302,117,30
88,75,6028,117,30
87,69,10175,117,30
39,-94,27688,14233,0
326,-234,29946,14233,0
64,-31,7137,4940,501
71,-33,19343,4940,501
-51,23,3758,2504,61
-52,22,28588,2504,61
-51,22,9626,2504,61
-24,11,17076,2504,61
-24,10,23734,2504,61
46,-6,1653,1164,0
52,8,2084,1524,337
-106,-108,27895,1524,337
-97,-125,24776,1524,337
-120,-127,13801,1524,337
-124,-130,21329,1524,337
-35,52,7616,1842,48
-34,51,19390,1842,48
-33,51,27890,1842,48
-15,51,3105,1842,48
253,236,29183,6022,0
254,236,22625,6022,0
81,40,16258,9747,0
-175,297,24782,9652,0
-41,75,16089,9652,0
-31,76,20084,4723,0
-31,73,26164,4723,0
-31,70,11713,4723,0
-27,63,6822,4723,0
40,-88,20058,12962,337
6,-143,29764,12962,337
1,-150,26927,12962,337
6,-150,22898,12962,337
-261,-351,12347,3983,203
-260,-351,21191,3983,203
-267,-354,27713,3983,203
-267,-357,29181,3983,203
-6,46,16903,1203,45
-5,46,1694,1203,45
-4,46,23195,1203,45
-4,45,9429,1203,45
-2,45,29964,1203,45
1,-132,26168,9939,337
2,-132,21372,9939,337
1,-133,28869,9939,337
-12,-12,13390,5512,4
5,-22,20605,5512,4
1,-24,23547,5512,4
0,-25,26385,5512,4
1,-25,27669,5512,4
51,-147,29991,5512,4
93,-39,24669,14094,0
83,40,17866,10349,0
25,-22,318,272,31
32,-93,13430,272,31
35,-93,24368,272,31
38,-93,18700,272,31
32,-94,6883,272,31
35,-94,21965,272,31
25,-68,7678,5212,0
28,-71,23712,5212,0
27,-72,27382,5212,0
-66,-144,20026,5212,0
-66,-146,14328,5212,0
31,65,6820,4716,0
33,65,22179,4716,0
33,64,14825,4716,0
153,199,21359,10353,9
143,193,28796,10353,9
154,193,26252,10353,9
74,55,17871,10353,9
-1,-52,3337,2080,31
-16,-95,17177,2080,31
-13,-96,7380,2080,31
-12,-96,13531,2080,31
-11,-98,23192,2080,31
-14,-99,20731,2080,31
-2,-100,29960,2080,31
-6,-101,24540,2080,31
-6,-102,28299,2080,31
-12,-103,26939,2080,31
-31,49,8202,2449,0
-29,48,3726,2449,0
-27,48,18422,2449,0
7,-79,10874,6494,522
10,-79,24152,6494,522
